customerID,tenure,MonthlyCharges,Contract,InternetService,Churn,NumServices,ContractMonths,uplift_X_T_MonthToMonth,Churn_Probability,Risk_Level,segment
0181-RITDD,62,108.15,Two year,Fiber optic,0,6,24,0.0377385481177483,0.16967011237523955,Low,Sure Thing
5989-PGKJB,16,86.25,Month-to-month,Fiber optic,0,2,1,-0.1482423371795192,0.05078650279383954,Low,Sleeping Dog
4795-KTRTH,5,81.0,Month-to-month,Fiber optic,1,1,1,-0.1400916380007072,0.10482626171722076,Low,Sleeping Dog
8272-ONJLV,12,95.7,One year,Fiber optic,0,3,12,-0.0886566374004657,0.015503573731303913,Low,Sleeping Dog
1488-PBLJN,72,116.85,Two year,Fiber optic,0,6,24,-0.2389415814402401,0.4689413494408358,Medium,Lost Cause
0308-GIQJT,71,105.75,One year,Fiber optic,0,4,12,-0.1622425468686386,0.6828807278023138,High,Lost Cause
3778-FOAQW,24,20.15,One year,No,0,0,12,0.2658239439832097,0.7160601758939559,High,Persuadable
4452-ROHMO,15,19.6,Two year,No,0,0,24,0.2940007085510896,0.03008799504904824,Low,Sure Thing
6481-OGDOO,67,90.6,One year,Fiber optic,1,3,12,-0.1328892896999479,0.8413626133037996,High,Lost Cause
3090-LETTY,2,60.95,Month-to-month,DSL,0,2,1,0.0130287779335258,0.02106424749307097,Low,Sure Thing
5349-AZPEW,5,25.05,Month-to-month,DSL,0,0,1,0.2934797071108728,0.004323046911130369,Low,Sure Thing
3753-TSEMP,15,88.15,Month-to-month,Fiber optic,1,2,1,-0.1482423371795192,0.5725389299320301,Medium,Lost Cause
8305-VHZBZ,1,20.2,Month-to-month,No,1,0,1,0.278060819952042,0.0016110407148896362,Low,Sure Thing
9720-JJJOR,41,60.3,One year,DSL,0,3,12,0.0121829286915625,0.8554280234805213,High,Persuadable
8100-HZZLJ,43,63.95,Month-to-month,DSL,0,3,1,-0.0187313713028554,0.748244648299773,High,Lost Cause
8775-ERLNB,1,74.3,Month-to-month,Fiber optic,0,0,1,-1.0589780680955478,0.10742214306555332,Low,Sleeping Dog
8309-IEYJD,1,70.6,Month-to-month,Fiber optic,0,0,1,-0.5765863015622662,0.010050499438891565,Low,Sleeping Dog
9172-JITSM,26,90.8,Month-to-month,Fiber optic,1,2,1,-0.174327303056771,0.4046222640474417,Medium,Lost Cause
6298-QDFNH,22,79.35,Month-to-month,Fiber optic,1,1,1,-0.1760468981216644,0.7268323379786921,High,Lost Cause
7398-HPYZQ,71,90.55,Two year,DSL,0,6,24,-0.068941026666363,0.8664003181277002,High,Lost Cause
3546-GHEAE,7,19.45,Two year,No,0,0,24,0.2854741032504064,0.005436256701400517,Low,Sure Thing
7361-YPXFS,28,64.45,Month-to-month,DSL,0,3,1,-0.0636810894932372,0.008522458395604978,Low,Sleeping Dog
6557-BZXLQ,16,69.65,Month-to-month,Fiber optic,0,0,1,-0.1381599315318153,0.7220539742462891,High,Lost Cause
2550-QHZGP,7,19.5,One year,No,0,0,12,0.2854741032504064,0.006203200919272635,Low,Sure Thing
7519-JTWQH,69,110.5,Two year,Fiber optic,0,5,24,0.1527709701109826,0.6470144516736794,High,Persuadable
2538-OIMXF,1,24.7,Month-to-month,DSL,0,0,1,0.2921349411193263,0.01741006772038693,Low,Sure Thing
8543-MSDMF,3,77.4,Month-to-month,DSL,0,4,1,-0.0623776027790588,0.46339188481212673,Medium,Lost Cause
9961-JBNMK,21,96.8,Month-to-month,Fiber optic,1,3,1,-0.1570891812282926,0.25970600830574186,Low,Sleeping Dog
1170-SASML,69,85.4,Month-to-month,Fiber optic,0,2,1,-0.0710328253569911,0.0007746373976373629,Low,Sleeping Dog
4872-JCVCA,71,47.6,Two year,DSL,0,4,24,-0.0397665085803296,0.01543893172113022,Low,Sleeping Dog
5346-BZCHP,69,19.4,Two year,No,0,0,24,0.3092526304614029,0.1967029439928972,Low,Sure Thing
2038-LLMLM,48,103.85,Month-to-month,Fiber optic,0,4,1,-0.2235060519926404,0.01845011434653177,Low,Sleeping Dog
6173-ITPWD,47,83.35,Month-to-month,Fiber optic,1,2,1,-0.2126721172704345,0.07076146255078822,Low,Sleeping Dog
9734-UYXQI,2,49.4,Month-to-month,DSL,1,0,1,-0.0610459924783757,0.03081756205715588,Low,Sleeping Dog
1216-BGTSP,45,108.45,Month-to-month,Fiber optic,0,5,1,0.0368600064205827,0.3280885240748434,Medium,Persuadable
4138-NAXED,51,81.0,Month-to-month,Fiber optic,0,1,1,-0.1664767199656654,0.005583832804988132,Low,Sleeping Dog
2189-UXTKY,22,79.2,Month-to-month,DSL,1,4,1,-0.1760468981216644,0.007317102998234075,Low,Sleeping Dog
0744-BIKKF,72,86.65,Two year,DSL,0,6,24,-0.0710328253569911,0.01664073007101725,Low,Sleeping Dog
7483-IQWIB,37,92.95,Month-to-month,Fiber optic,0,3,1,-0.1293775848663892,0.12451646594873196,Low,Sleeping Dog
5248-KWLAR,71,90.35,Two year,DSL,0,6,24,-0.068941026666363,0.15793380157808262,Low,Sleeping Dog
4958-GZWIY,7,48.7,Month-to-month,DSL,1,1,1,-0.0787174189653582,0.14727599428407576,Low,Sleeping Dog
7996-MHXLW,66,25.15,Two year,No,0,0,24,0.3020515521325539,0.00621109060388735,Low,Sure Thing
7833-PKIHD,51,76.4,One year,DSL,0,4,12,-0.1709447216399699,0.008794087168218664,Low,Sleeping Dog
7061-OVMIM,30,19.55,One year,No,0,0,12,0.2658239439832097,0.18415491265713968,Low,Sure Thing
5153-RTHKF,34,85.35,Month-to-month,Fiber optic,0,1,1,-0.1314693835570173,0.03700488348604348,Low,Sleeping Dog
1852-QSWCD,64,24.8,Two year,No,0,0,24,0.3020515521325539,0.0049134182111419365,Low,Sure Thing
4832-VRBMR,65,103.15,One year,Fiber optic,0,4,12,-0.1812382690737652,0.16675775054503073,Low,Sleeping Dog
9079-LWTFD,47,100.75,Month-to-month,Fiber optic,0,4,1,-0.151671804207969,0.32112551810721984,Medium,Lost Cause
6356-ELRKD,1,95.6,Month-to-month,Fiber optic,1,3,1,-0.3992066641864981,0.0034043385283042023,Low,Sleeping Dog
8624-GIOUT,49,59.75,Month-to-month,DSL,1,2,1,-0.0304446781865736,0.024239282530735245,Low,Sleeping Dog
3392-EHMNK,67,94.1,Two year,Fiber optic,0,3,24,-0.1328892896999479,0.1560616884361914,Low,Sleeping Dog
5986-WWXDV,39,19.35,One year,No,0,0,12,0.3107736621735916,0.1520356558817563,Low,Sure Thing
3061-BCKYI,14,19.9,Month-to-month,No,0,0,1,0.2940007085510896,0.585343952056843,Medium,Persuadable
6179-GJPSO,43,108.15,Month-to-month,Fiber optic,1,5,1,0.1084505276972303,0.07178013265510381,Low,Sure Thing
7901-TBKJX,56,101.05,Month-to-month,Fiber optic,0,3,1,-0.1947662522264578,0.7571288225796872,High,Lost Cause
7228-PAQPD,14,59.1,One year,DSL,0,2,12,-0.0321073632771427,0.9068022750030437,High,Lost Cause
3177-LASXD,1,71.35,Month-to-month,Fiber optic,1,0,1,-0.5765863015622662,0.005043636925027214,Low,Sleeping Dog
7746-QYVCO,16,55.85,One year,DSL,0,2,12,-0.0597996705119363,0.0005964705030327412,Low,Sleeping Dog
5804-HYIEZ,70,106.05,Month-to-month,Fiber optic,0,4,1,-0.1294532223786254,0.3384505005903689,Medium,Lost Cause
9919-FZDED,72,84.1,Two year,DSL,0,5,24,-0.086809657610901,0.3118038075995106,Medium,Lost Cause
5934-TSSAU,23,75.3,Month-to-month,Fiber optic,0,1,1,-0.1760468981216644,0.006966955974222315,Low,Sleeping Dog
3486-KHMLI,21,24.7,Month-to-month,No,0,0,1,0.3046353383272485,0.1720092163479715,Low,Sure Thing
4897-QSUYC,1,20.15,Month-to-month,No,1,0,1,0.278060819952042,0.36877890516518913,Medium,Persuadable
1084-UQCHV,1,69.75,Month-to-month,Fiber optic,1,0,1,-0.4028498447391783,0.8760560806920212,High,Lost Cause
8290-YWKHZ,32,93.2,Month-to-month,Fiber optic,1,2,1,-0.1724720328848779,0.5191882411473004,Medium,Lost Cause
2955-BJZHG,17,80.85,Month-to-month,Fiber optic,1,1,1,-0.1790572169820237,0.09748849529876115,Low,Sleeping Dog
3806-DXQOM,4,33.65,Month-to-month,DSL,1,2,1,-0.1264365802249314,0.11889287384127663,Low,Sleeping Dog
6784-XYJAE,36,55.8,One year,DSL,0,1,12,-0.0430267168894344,0.585148104772454,Medium,Lost Cause
3933-DQPWX,50,39.7,Two year,DSL,0,3,24,-0.1133354985241966,0.06654681146786719,Low,Sleeping Dog
6661-EIPZC,48,29.5,Month-to-month,DSL,0,1,1,-0.0624819784166673,0.004613672657769935,Low,Sleeping Dog
8957-THMOA,50,20.15,Two year,No,0,0,24,0.2874015447877719,0.6216517111077234,High,Persuadable
2251-PYLPB,72,79.55,Two year,DSL,0,5,24,-0.0753079971339067,0.042949771744147026,Low,Sleeping Dog
5555-RNPGT,10,24.8,Month-to-month,No,0,0,1,0.2995482244176907,0.702547942273949,High,Persuadable
1057-FOGLZ,18,19.65,Month-to-month,No,0,0,1,0.2940007085510896,0.32293238079246506,Medium,Persuadable
9300-RENDD,1,79.95,Month-to-month,Fiber optic,1,1,1,-0.332014788873508,0.5907697140181566,Medium,Lost Cause
0761-AETCS,1,19.3,Month-to-month,No,1,0,1,0.278060819952042,0.004186707819246965,Low,Sure Thing
8087-LGYHQ,9,94.05,Month-to-month,Fiber optic,0,3,1,-0.1947171429797015,0.7423510070086502,High,Lost Cause
4137-BTIKL,2,90.75,Month-to-month,Fiber optic,0,2,1,0.0848424886548552,0.38120058187118194,Medium,Persuadable
2190-BCXEC,40,78.85,Month-to-month,Fiber optic,0,1,1,-0.155834453108037,0.0397851327151939,Low,Sleeping Dog
6227-FBDXH,69,99.5,One year,Fiber optic,0,3,12,-0.0679258736079587,0.0539347315141445,Low,Sleeping Dog
2153-MREFK,37,99.2,One year,Fiber optic,1,4,12,-0.1283624318079849,0.10236229553834852,Low,Sleeping Dog
2911-WDXMV,18,80.55,Month-to-month,Fiber optic,0,1,1,-0.1681394050562344,0.07861286122807859,Low,Sleeping Dog
7206-PQBBZ,11,70.2,Month-to-month,Fiber optic,0,0,1,0.1180342755866509,0.00403615006247639,Low,Sure Thing
3106-ULWFW,8,85.2,Month-to-month,Fiber optic,1,1,1,-0.1613362768957884,0.8107644565697436,High,Lost Cause
0925-VYDLG,3,75.25,Month-to-month,Fiber optic,1,0,1,-0.0623776027790588,0.3646604009525393,Medium,Lost Cause
4547-FZJWE,55,59.45,One year,DSL,0,2,12,-0.0304446781865736,0.8503089958186744,High,Lost Cause
7422-WNBTY,33,93.35,Month-to-month,Fiber optic,0,3,1,-0.1293775848663892,0.008800402235911537,Low,Sleeping Dog
0842-IWYCP,46,44.95,Month-to-month,DSL,0,0,1,-0.0565745860395085,0.006294430598905325,Low,Sleeping Dog
3521-HTQTV,34,26.1,Two year,No,0,0,24,0.3248477833408759,0.5555253366447639,Medium,Persuadable
3744-ZBHON,3,20.2,Month-to-month,No,0,0,1,0.2794055859435885,0.6474416103759859,High,Persuadable
3373-DIUUN,30,21.25,Two year,No,0,0,24,0.279898065150494,0.10541766217703548,Low,Sure Thing
8383-SGHJU,33,59.4,One year,DSL,0,2,12,-0.0153344096546407,0.04251717991518548,Low,Sleeping Dog
7607-QKKTJ,45,95.0,One year,Fiber optic,0,3,12,-0.1293775848663892,0.4780557862444197,Medium,Lost Cause
7707-PYBBH,40,61.9,Month-to-month,DSL,0,3,1,0.0121829286915625,0.06352379684374466,Low,Sure Thing
8984-HPEMB,71,118.65,Two year,Fiber optic,0,6,24,-0.2389415814402401,0.0068843068163109535,Low,Sleeping Dog
4349-GFQHK,1,54.35,Month-to-month,DSL,1,1,1,0.0599551303353236,0.5669056007050255,Medium,Persuadable
4139-DETXS,72,64.45,Two year,DSL,0,6,24,-0.0019232938436765,0.00303126006949791,Low,Sleeping Dog
9779-DPNEJ,22,80.15,Month-to-month,Fiber optic,0,1,1,-0.1715788964473599,0.04703821176309486,Low,Sleeping Dog
9805-FILKB,46,20.2,One year,No,0,0,12,0.3107736621735916,0.507291933909845,Medium,Persuadable
5793-YOLJN,55,21.0,Two year,No,0,0,24,0.3014756659550562,0.7502808284735353,High,Persuadable
0673-IGUQO,1,20.45,Month-to-month,No,0,0,1,0.2921349411193263,0.43651046982351516,Medium,Persuadable
4123-FCVCB,12,75.85,One year,DSL,0,3,12,-0.1772557448634298,0.14225784029823121,Low,Sleeping Dog
8819-IMISP,31,80.45,Month-to-month,Fiber optic,0,1,1,-0.1027986574844866,0.003294528081496798,Low,Sleeping Dog
7802-EFKNY,5,24.95,Month-to-month,DSL,1,0,1,0.2934797071108728,0.014402422015805832,Low,Sure Thing
8311-UEUAB,67,75.5,Two year,DSL,0,3,24,-0.143724261841796,0.033042508522219266,Low,Sleeping Dog
5858-EAFCZ,1,44.45,Month-to-month,DSL,0,0,1,-0.1340528840520785,0.0829466160919063,Low,Sleeping Dog
8035-BUYVG,40,42.35,One year,DSL,1,3,12,-0.1507321285203929,0.07863955238123044,Low,Sleeping Dog
1163-ONYEY,41,74.55,Month-to-month,DSL,0,4,1,-0.0888820593277904,0.03269040899627033,Low,Sleeping Dog
9787-XVQIU,1,75.3,Month-to-month,Fiber optic,1,0,1,-0.7112487026152903,0.09269497019587214,Low,Sleeping Dog
8945-MUQUF,51,94.8,One year,Fiber optic,1,3,12,-0.1444878533983221,0.02165913257819867,Low,Sleeping Dog
5656-MJEFC,42,48.15,Two year,DSL,0,4,24,-0.0565745860395085,0.4380087031976865,Medium,Lost Cause
6082-OQFBA,23,19.65,One year,No,0,0,12,0.2905612171599642,0.00755090363962025,Low,Sure Thing
8051-HJRLT,1,70.55,Month-to-month,Fiber optic,1,0,1,-0.5765863015622662,0.0008951430769791384,Low,Sleeping Dog
8974-OVACP,1,20.15,Month-to-month,No,0,0,1,0.278060819952042,0.0021938193878779134,Low,Sure Thing
4010-YLMVT,56,106.6,Month-to-month,Fiber optic,0,4,1,-0.0711767484277008,0.013253041029446749,Low,Sleeping Dog
1379-FRVEB,15,91.0,Month-to-month,Fiber optic,0,2,1,-0.1461505384888911,0.11123792219271172,Low,Sleeping Dog
8612-GXIDD,12,25.4,Two year,No,0,0,24,0.3111875775139368,0.011023147181891062,Low,Sure Thing
6288-CHQJB,54,69.95,Two year,DSL,0,4,24,-0.1099575384156574,0.038266234800894486,Low,Sleeping Dog
8160-HOWOX,7,66.85,Month-to-month,DSL,0,2,1,-0.0517920161544944,0.004332439166430128,Low,Sleeping Dog
3023-GFLBR,33,86.15,Month-to-month,Fiber optic,1,1,1,-0.1314693835570173,0.000969602900359862,Low,Sleeping Dog
6648-INWPS,16,20.15,Month-to-month,No,0,0,1,0.2940007085510896,0.32883378144766345,Medium,Persuadable
4223-BKEOR,21,64.85,One year,DSL,0,3,12,-0.0389438163164828,0.9272157118586607,High,Lost Cause
4079-VTGLK,30,74.85,Two year,DSL,0,3,24,-0.2007841712984188,0.013135248294189106,Low,Sleeping Dog
1763-WQFUK,3,50.5,Month-to-month,DSL,0,1,1,-0.0610459924783757,0.7872179717406554,High,Lost Cause
1391-UBDAR,11,72.9,Month-to-month,Fiber optic,0,1,1,-0.1149898723619214,0.05354593223931862,Low,Sleeping Dog
8894-JVDCV,62,115.05,One year,Fiber optic,0,6,12,-0.4577904419467113,0.18294563929664734,Low,Sleeping Dog
2023-VQFDL,18,19.0,Month-to-month,No,0,0,1,0.3106788684889788,0.13680512609260165,Low,Sure Thing
1345-GKDZZ,6,19.55,Month-to-month,No,0,0,1,0.2854741032504064,0.014282571562159807,Low,Sure Thing
2014-MKGMH,46,101.1,One year,Fiber optic,0,3,12,-0.151671804207969,0.07788481702002996,Low,Sleeping Dog
5628-FCGYG,21,84.1,Month-to-month,Fiber optic,0,1,1,-0.159405888983566,0.05118211830165656,Low,Sleeping Dog
2560-WBWXF,68,24.15,Two year,No,0,0,24,0.3200147580072676,0.41742084482662806,Medium,Persuadable
0248-IPDFW,1,50.1,Month-to-month,DSL,0,0,1,0.0003955187389117,0.22430833955256324,Low,Sure Thing
7978-DKUQH,25,74.6,Month-to-month,Fiber optic,0,1,1,-0.0757891857550982,0.06548073982317584,Low,Sleeping Dog
4335-UPJSI,24,19.75,Two year,No,0,0,24,0.2658239439832097,0.10158688279706389,Low,Sure Thing
0524-IAVZO,30,85.0,Month-to-month,Fiber optic,1,1,1,-0.1841431621603205,0.009552870897289496,Low,Sleeping Dog
2737-YNGYW,2,80.55,Month-to-month,Fiber optic,1,1,1,-0.0242949976125432,0.027287501529825755,Low,Sleeping Dog
1784-EZDKJ,51,106.8,One year,Fiber optic,0,4,12,-0.166649467447231,0.11208314090584626,Low,Sleeping Dog
9297-FVVDH,57,84.5,Two year,DSL,0,5,24,-0.1543037125018716,0.0929501635170713,Low,Sleeping Dog
8007-YYPWD,15,25.05,Two year,No,0,0,24,0.3080748297183739,0.06190824752447829,Low,Sure Thing
7101-HRBLJ,72,83.7,Two year,DSL,0,6,24,-0.1366136629706088,0.3988738996842179,Medium,Lost Cause
5159-YFPKQ,2,75.8,Month-to-month,Fiber optic,1,1,1,-0.0287629992868477,0.018319063984445418,Low,Sleeping Dog
6635-CPNUN,28,96.6,Month-to-month,Fiber optic,0,3,1,-0.1818264544050471,0.003153866043731919,Low,Sleeping Dog
4021-RQSNY,29,98.5,Month-to-month,Fiber optic,1,3,1,-0.1818264544050471,0.003919729469779845,Low,Sleeping Dog
5453-YBTWV,70,101.1,Two year,Fiber optic,0,5,24,-0.0912352460079429,0.4033420414398285,Medium,Lost Cause
5039-LZRQT,13,20.2,One year,No,0,0,12,0.2940007085510896,0.07634469950160729,Low,Sure Thing
2931-VUVJN,59,94.05,One year,Fiber optic,0,4,12,-0.1509512635349377,0.48012333412569336,Medium,Lost Cause
9061-TIHDA,13,95.25,Month-to-month,Fiber optic,1,2,1,-0.1536496898371672,0.167158673061887,Low,Sleeping Dog
8699-ASUFO,7,74.4,Month-to-month,Fiber optic,1,0,1,-0.1671772003301839,0.006413938186829307,Low,Sleeping Dog
6418-PIQSP,62,81.0,Two year,DSL,0,5,24,-0.1392562601674915,0.9507651594310594,High,Lost Cause
8220-OCUFY,21,60.25,One year,DSL,0,3,12,-0.0080295163220648,0.2894275555019297,Low,Sleeping Dog
3995-WFCSM,2,60.85,Month-to-month,DSL,0,2,1,0.0130287779335258,0.0032989740720461166,Low,Sure Thing
1895-QTKDO,1,43.95,Month-to-month,DSL,0,0,1,-0.0952479271784788,0.20345248183783515,Low,Sleeping Dog
2038-OEQZH,4,86.05,Month-to-month,Fiber optic,0,2,1,0.0238256376179386,0.008341317492574529,Low,Sure Thing
1178-PZGAB,19,20.25,One year,No,0,0,12,0.2940007085510896,0.13405921299932913,Low,Sure Thing
7927-AUXBZ,30,85.15,Month-to-month,Fiber optic,1,2,1,-0.1841431621603205,0.002049417557845152,Low,Sleeping Dog
2626-VEEWG,67,19.4,Two year,No,0,0,24,0.2879774309652697,0.007683218976361764,Low,Sure Thing
2878-RMWXY,72,102.65,Two year,Fiber optic,0,4,24,0.1304222275430932,0.11336501175299339,Low,Sure Thing
1657-DYMBM,53,19.9,Two year,No,0,0,24,0.2874015447877719,0.01367481593072753,Low,Sure Thing
7311-MQJCH,5,19.55,One year,No,0,0,12,0.2794055859435885,0.22149041049092266,Low,Sure Thing
7375-WMVMT,71,95.5,Two year,Fiber optic,0,4,24,-0.0844929498556276,0.09583238694568469,Low,Sleeping Dog
1136-XGEQU,50,84.15,One year,DSL,0,5,12,-0.1543037125018716,0.11739784578826484,Low,Sleeping Dog
2530-FMFXO,56,103.2,Two year,Fiber optic,0,4,24,-0.2235060519926404,0.01101320931700943,Low,Sleeping Dog
6844-DZKRF,2,50.2,Month-to-month,DSL,0,1,1,-0.0610459924783757,0.13783075431446087,Low,Sleeping Dog
4695-WJZUE,2,88.55,Month-to-month,Fiber optic,1,2,1,0.0848424886548552,0.1621711354502738,Low,Sure Thing
7619-ODSGN,24,54.75,Month-to-month,DSL,1,1,1,-0.0657294065981742,0.21811191495500362,Low,Sleeping Dog
5970-GHJAW,46,19.95,Two year,No,0,0,24,0.3107736621735916,0.8194856399133599,High,Persuadable
8879-XUAHX,71,116.25,Two year,Fiber optic,0,6,24,-0.2389415814402401,0.2889003381808095,Low,Sleeping Dog
3689-MOZGR,29,31.2,Month-to-month,DSL,0,1,1,-0.1431749481826455,0.002933912067084883,Low,Sleeping Dog
4195-PNGZS,69,24.45,Two year,No,0,0,24,0.3200147580072676,0.6562276140913993,High,Persuadable
5003-XZWWO,71,84.2,Two year,DSL,0,5,24,-0.0787568857699125,0.4061231672073175,Medium,Lost Cause
3988-RQIXO,1,91.3,Month-to-month,Fiber optic,1,2,1,-0.2228773026061093,0.032032293267694224,Low,Sleeping Dog
7622-FWGEW,56,85.65,Two year,DSL,0,6,24,-0.174563831575506,0.020602947071137672,Low,Sleeping Dog
6922-NCEDI,56,21.2,One year,No,0,0,12,0.3014756659550562,0.21067761833856716,Low,Sure Thing
2514-GINMM,1,79.5,Month-to-month,Fiber optic,1,1,1,-0.332014788873508,0.7005576628485103,High,Lost Cause
9891-NQDBD,28,25.55,One year,No,0,0,12,0.279898065150494,0.005042191243588252,Low,Sure Thing
6131-IUNXN,19,20.2,Month-to-month,No,0,0,1,0.2940007085510896,0.13286378058167161,Low,Sure Thing
8548-AWOFC,66,63.85,Month-to-month,DSL,0,2,1,-0.0332657536572905,0.11196904882498193,Low,Sleeping Dog
9798-DRYDS,17,61.95,One year,DSL,0,2,12,-0.0045900249309394,0.004935683028755947,Low,Sleeping Dog
8532-UEFWH,52,25.75,Two year,No,0,0,24,0.3014756659550562,0.9373927644691359,High,Persuadable
6296-DDOOR,19,58.2,One year,DSL,0,2,12,-0.0321073632771427,0.47824851611712865,Medium,Lost Cause
7951-VRDVK,36,85.85,One year,DSL,0,6,12,-0.1314693835570173,0.16561298364960012,Low,Sleeping Dog
5931-FLJJF,7,70.1,Month-to-month,Fiber optic,1,0,1,-0.1626230392418849,0.1371111404573205,Low,Sleeping Dog
4815-YOSUK,72,104.9,One year,Fiber optic,0,5,12,-0.0443776791252743,0.05770126653704035,Low,Sleeping Dog
2659-VXMWZ,67,111.3,One year,Fiber optic,1,5,12,-1.18494624195695,0.15209961618777484,Low,Sleeping Dog
0380-NEAVX,34,99.85,One year,Fiber optic,0,4,12,-0.1714568798264736,0.45441215258747897,Medium,Lost Cause
3207-OYBWH,57,95.25,Month-to-month,Fiber optic,1,3,1,-0.179971184233154,0.10958021231304062,Low,Sleeping Dog
4285-GYRQC,7,86.25,Month-to-month,Fiber optic,1,2,1,-0.1968089416703295,0.048091344680259725,Low,Sleeping Dog
7216-EWTRS,1,100.8,Month-to-month,Fiber optic,1,3,1,-0.4971349712348611,0.17000425990793996,Low,Sleeping Dog
4365-MSDYN,8,19.55,Month-to-month,No,0,0,1,0.2854741032504064,0.511377234987172,Medium,Persuadable
7036-TYDEC,69,104.0,Two year,Fiber optic,0,4,24,0.1064903217870728,0.003318921356370417,Low,Sure Thing
5802-ADBRC,50,104.4,One year,Fiber optic,0,4,12,-0.1364467512038525,0.045924433528749496,Low,Sleeping Dog
8076-FEZKJ,10,19.5,One year,No,0,0,12,0.2854741032504064,0.030043746963786228,Low,Sure Thing
5197-YPYBZ,12,25.25,Two year,No,0,0,24,0.3111875775139368,0.05484828842946756,Low,Sure Thing
8337-MSSXB,14,86.3,Month-to-month,Fiber optic,1,2,1,-0.1482423371795192,0.6337005987825157,High,Lost Cause
4312-GVYNH,70,49.85,Two year,DSL,0,4,24,-0.0160265647865291,0.5550273133010267,Medium,Lost Cause
8495-LJDFO,64,108.95,Month-to-month,Fiber optic,0,5,1,0.0684077673382492,0.2511553495384542,Low,Sure Thing
0839-JTCUD,66,89.9,Two year,DSL,0,6,24,-0.1328892896999479,0.7963247874042816,High,Lost Cause
5494-WOZRZ,71,82.0,Two year,DSL,0,5,24,-0.0753079971339067,0.005160841142919962,Low,Sleeping Dog
1302-UHBDD,20,89.95,Month-to-month,Fiber optic,0,2,1,-0.1495900298800166,0.1718300607235664,Low,Sleeping Dog
2234-EOFPT,72,79.35,Two year,DSL,0,5,24,-0.0797759988082112,0.8432143028187161,High,Lost Cause
8619-IJNDK,71,64.05,Two year,DSL,0,4,24,-0.0019232938436765,0.14835151224004836,Low,Sleeping Dog
8378-LKJAF,38,101.15,Month-to-month,Fiber optic,0,3,1,-0.151671804207969,0.7253791602046616,High,Lost Cause
8182-BJDSI,28,89.95,Month-to-month,Fiber optic,1,2,1,-0.174327303056771,0.006829072890180637,Low,Sleeping Dog
2528-HFYZX,17,76.45,Month-to-month,Fiber optic,1,1,1,-0.1835252186563282,0.2902796984311082,Low,Sleeping Dog
1153-GNOLC,33,39.1,One year,DSL,0,2,12,-0.0982252299922637,0.09513208478714691,Low,Sleeping Dog
3298-QEICA,23,34.6,Two year,DSL,0,2,24,-0.1184376750058911,0.1914579353502528,Low,Sleeping Dog
0788-DXBFY,58,19.55,One year,No,0,0,12,0.2874015447877719,0.01015235511133406,Low,Sure Thing
3597-YASZG,70,104.45,Two year,Fiber optic,0,4,24,-0.0689526963128819,0.005073599136101332,Low,Sleeping Dog
3496-LFSZU,4,70.5,Month-to-month,Fiber optic,0,0,1,-0.1622869366709649,0.10298146717895,Low,Sleeping Dog
5242-UOWHD,45,20.35,Two year,No,0,0,24,0.3248477833408759,0.4143918733174307,Medium,Persuadable
2482-CZGBB,10,70.0,Month-to-month,Fiber optic,1,0,1,-0.1626230392418849,0.7558998253085498,High,Lost Cause
6479-SZPLM,36,19.45,Two year,No,0,0,24,0.3107736621735916,0.03908649592286655,Low,Sure Thing
